date,region,country,product_category,product_name,sales_channel,customer_segment,revenue,units_sold,new_customers,discount_rate,gross_margin,order_count,marketing_spend,conversion_rate,campaign_flag,is_promo_period
2024-01-15,APAC,Japan,Analytics Platform,Pipeline Analytics,Direct,Enterprise,12494.43,7,1,0.0618,0.5798,5,2791.86,0.0579,false,false
2024-01-15,APAC,Australia,Services,Implementation Services,Partner,Enterprise,6690.94,2,0,0.0864,0.3885,1,1510.28,0.0484,false,false
2024-01-15,APAC,Singapore,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Mid-Market,4718.28,1,0,0.0966,0.5692,1,1115.10,0.0468,false,false
2024-01-15,LATAM,Chile,Automation Tools,CRM Workflow Pack,Direct,SMB,5611.04,20,9,0.0712,0.5168,21,1297.77,0.0476,false,false
2024-01-15,LATAM,Chile,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,3969.46,1,0,0.0892,0.6235,1,824.61,0.0391,false,false
2024-01-15,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Marketplace,SMB,2415.04,9,3,0.1160,0.4657,9,688.39,0.0309,false,false
2024-01-16,North America,Canada,Services,Implementation Services,Direct,Enterprise,18944.16,6,1,0.0592,0.5081,4,3551.23,0.0671,false,false
2024-01-16,North America,United States,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,12690.01,2,0,0.0779,0.6386,1,2623.82,0.0529,false,false
2024-01-16,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,8581.00,1,0,0.0989,0.6510,1,1543.87,0.0501,false,false
2024-01-16,EMEA,United Kingdom,Services,Enablement Workshop,Direct,Enterprise,14544.59,5,1,0.0565,0.4867,4,2509.33,0.0591,false,false
2024-01-16,EMEA,United Arab Emirates,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,9021.61,6,1,0.0786,0.5373,5,1777.31,0.0420,false,false
2024-01-16,EMEA,United Arab Emirates,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,5281.47,12,1,0.0933,0.4569,9,1359.65,0.0361,false,false
2024-01-16,APAC,Australia,Automation Tools,CRM Workflow Pack,Direct,Enterprise,10886.88,24,3,0.0606,0.4916,17,2494.80,0.0590,false,false
2024-01-16,APAC,Australia,Analytics Platform,Pipeline Analytics,Partner,Enterprise,7382.05,4,1,0.0933,0.5229,3,1776.31,0.0437,false,false
2024-01-16,APAC,India,Analytics Platform,Forecast Studio,Marketplace,Enterprise,4967.25,3,0,0.1034,0.4924,2,1233.64,0.0408,false,false
2024-01-16,LATAM,Mexico,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,7091.79,1,0,0.0644,0.6715,1,1456.94,0.0474,false,false
2024-01-16,LATAM,Chile,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,4186.01,1,0,0.0748,0.6007,1,984.65,0.0361,false,false
2024-01-16,LATAM,Chile,Analytics Platform,Pipeline Analytics,Marketplace,Mid-Market,1880.41,1,0,0.1109,0.5055,1,565.98,0.0306,false,false
2024-01-17,North America,Canada,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,18364.43,51,12,0.0535,0.5705,45,3374.91,0.0647,false,false
2024-01-17,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,12134.07,2,0,0.0750,0.6626,1,2473.09,0.0529,false,false
2024-01-17,North America,United States,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,7963.62,5,1,0.0962,0.5632,4,1640.21,0.0473,false,false
2024-01-17,EMEA,Germany,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,14811.25,2,0,0.0687,0.6819,1,2958.20,0.0578,false,false
2024-01-17,EMEA,Germany,Analytics Platform,Pipeline Analytics,Partner,Enterprise,7967.24,5,1,0.0770,0.5478,4,1912.21,0.0419,false,false
2024-01-17,EMEA,France,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,5671.72,13,2,0.1003,0.4590,9,1241.75,0.0424,false,false
2024-01-17,APAC,Singapore,Analytics Platform,Forecast Studio,Direct,SMB,11152.41,10,3,0.0707,0.5633,10,2894.89,0.0637,false,false
2024-01-17,APAC,Japan,Automation Tools,Lead Scoring Add-on,Partner,SMB,6752.11,24,11,0.0797,0.4351,25,1854.82,0.0446,false,false
2024-01-17,APAC,Singapore,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,4391.09,12,3,0.1096,0.4306,11,1095.25,0.0440,false,false
2024-01-17,LATAM,Chile,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,5664.64,1,0,0.0498,0.6693,1,1358.32,0.0501,false,false
2024-01-17,LATAM,Brazil,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,5105.46,4,1,0.0750,0.5457,4,865.91,0.0382,false,false
2024-01-17,LATAM,Chile,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,2573.11,2,0,0.0955,0.5100,2,652.30,0.0345,false,false
2024-01-18,North America,United States,Analytics Platform,Forecast Studio,Direct,Enterprise,18813.50,11,2,0.0516,0.6444,8,3486.13,0.0674,false,false
2024-01-18,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,12360.57,2,0,0.0918,0.6495,1,2121.93,0.0528,false,false
2024-01-18,North America,United States,Analytics Platform,Forecast Studio,Marketplace,Enterprise,8192.69,5,1,0.0956,0.5805,4,1722.60,0.0481,false,false
2024-01-18,EMEA,Germany,Analytics Platform,Forecast Studio,Direct,Enterprise,12943.49,7,1,0.0524,0.6126,5,2392.53,0.0569,false,false
2024-01-18,EMEA,France,Analytics Platform,Forecast Studio,Partner,Enterprise,8661.53,5,1,0.0924,0.5407,4,1955.71,0.0405,false,false
2024-01-18,EMEA,France,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,5703.60,1,0,0.1057,0.6085,1,1238.82,0.0407,false,false
2024-01-18,APAC,Japan,Analytics Platform,Forecast Studio,Direct,SMB,10977.98,10,3,0.0500,0.5562,10,2430.30,0.0575,false,false
2024-01-18,APAC,Japan,Analytics Platform,Forecast Studio,Partner,Mid-Market,6354.27,5,1,0.0847,0.5251,4,1854.20,0.0444,false,false
2024-01-18,APAC,Australia,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,5311.99,3,0,0.1158,0.4790,2,1087.48,0.0445,false,false
2024-01-18,LATAM,Mexico,Analytics Platform,Forecast Studio,Direct,Enterprise,5528.94,3,0,0.0597,0.5831,2,1496.40,0.0483,false,false
2024-01-18,LATAM,Mexico,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,3146.12,1,0,0.0862,0.5961,1,969.91,0.0396,false,false
2024-01-18,LATAM,Brazil,Analytics Platform,Pipeline Analytics,Marketplace,Mid-Market,2922.43,2,1,0.1032,0.5255,2,568.56,0.0370,false,false
2024-01-19,North America,Canada,Analytics Platform,Forecast Studio,Direct,Enterprise,21046.23,12,2,0.0530,0.6518,9,4059.61,0.0649,false,false
2024-01-19,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,12859.17,2,0,0.0923,0.6562,1,2448.84,0.0483,false,false
2024-01-19,North America,United States,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,8468.66,6,1,0.1110,0.5491,5,1517.15,0.0492,false,false
2024-01-19,EMEA,United Kingdom,Enterprise Suite,Revenue Intelligence Pro,Direct,SMB,12527.75,3,1,0.0597,0.6767,3,2682.94,0.0556,false,false
2024-01-19,EMEA,France,Analytics Platform,Forecast Studio,Partner,SMB,7810.10,7,3,0.0939,0.5404,7,2004.51,0.0441,false,false
2024-01-19,EMEA,United Arab Emirates,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,5801.36,13,1,0.0981,0.4768,9,1148.55,0.0406,false,false
2024-01-19,APAC,Japan,Automation Tools,CRM Workflow Pack,Direct,Enterprise,8741.16,20,2,0.0703,0.4984,14,2914.11,0.0594,false,false
2024-01-19,APAC,Japan,Services,Enablement Workshop,Partner,Enterprise,6496.13,2,0,0.0796,0.3710,1,1599.82,0.0502,false,false
2024-01-19,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,4428.88,1,0,0.0953,0.5448,1,1152.15,0.0442,false,false
2024-01-19,LATAM,Brazil,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,5803.09,1,0,0.0581,0.6545,1,1351.52,0.0518,false,false
2024-01-19,LATAM,Mexico,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,4137.09,1,0,0.0968,0.6111,1,780.12,0.0382,false,false
2024-01-19,LATAM,Chile,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,1960.65,1,0,0.1095,0.5051,1,543.90,0.0360,false,false
2024-01-20,North America,Canada,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,15721.79,44,11,0.0613,0.5789,39,3976.39,0.0655,false,false
2024-01-20,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,10504.67,2,0,0.0743,0.6714,1,2382.07,0.0479,false,false
2024-01-20,North America,United States,Automation Tools,CRM Workflow Pack,Marketplace,SMB,7342.25,26,11,0.1137,0.4902,27,1697.08,0.0501,false,false
2024-01-20,EMEA,United Arab Emirates,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,10424.32,2,0,0.0701,0.6813,1,2586.59,0.0577,false,false
2024-01-20,EMEA,United Arab Emirates,Analytics Platform,Forecast Studio,Partner,Enterprise,6130.63,4,0,0.0804,0.5443,3,1924.58,0.0433,false,false
2024-01-20,EMEA,United Kingdom,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,4571.83,3,0,0.1159,0.5258,2,1342.21,0.0369,false,false
2024-01-20,APAC,Japan,Analytics Platform,Pipeline Analytics,Direct,Enterprise,8298.61,5,1,0.0709,0.5802,4,2723.06,0.0573,false,false
2024-01-20,APAC,India,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,5310.98,12,1,0.0810,0.4409,9,1550.25,0.0508,false,false
2024-01-20,APAC,India,Analytics Platform,Forecast Studio,Marketplace,Enterprise,3842.44,2,0,0.1116,0.4963,1,1004.65,0.0459,false,false
2024-01-20,LATAM,Chile,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,5075.10,1,0,0.0516,0.6829,1,1416.60,0.0533,false,false
2024-01-20,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Partner,Mid-Market,3716.51,10,3,0.0850,0.4585,9,977.14,0.0409,false,false
2024-01-20,LATAM,Brazil,Enterprise Suite,Revenue Intelligence Pro,Marketplace,SMB,2299.03,1,0,0.1040,0.5825,1,658.61,0.0359,false,false
2024-01-21,North America,United States,Analytics Platform,Forecast Studio,Direct,SMB,17190.33,16,8,0.0516,0.6279,17,3735.67,0.0651,false,false
2024-01-21,North America,United States,Services,Implementation Services,Partner,Mid-Market,10234.59,4,1,0.0804,0.4724,4,2332.91,0.0547,false,false
2024-01-21,North America,Canada,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,6977.47,16,2,0.1145,0.5039,12,1651.75,0.0480,false,false
2024-01-21,EMEA,France,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,13883.40,2,0,0.0537,0.6783,1,2974.53,0.0576,false,false
2024-01-21,EMEA,France,Analytics Platform,Forecast Studio,Partner,Enterprise,7765.87,4,0,0.0756,0.5532,3,1683.93,0.0400,false,false
2024-01-21,EMEA,United Kingdom,Services,Implementation Services,Marketplace,Enterprise,4651.98,1,0,0.1135,0.4161,1,1137.48,0.0416,false,false
2024-01-21,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,8526.99,1,0,0.0492,0.6515,1,2337.61,0.0636,false,false
2024-01-21,APAC,Japan,Analytics Platform,Pipeline Analytics,Partner,Enterprise,4079.16,2,0,0.0921,0.4942,1,1786.04,0.0448,false,false
2024-01-21,APAC,India,Automation Tools,Lead Scoring Add-on,Marketplace,SMB,4704.53,17,9,0.0948,0.4091,18,1168.28,0.0465,false,false
2024-01-21,LATAM,Mexico,Services,Enablement Workshop,Direct,Enterprise,6712.26,2,0,0.0492,0.4676,1,1482.37,0.0500,false,false
2024-01-21,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Partner,SMB,3240.54,12,6,0.0877,0.4753,13,901.53,0.0401,false,false
2024-01-21,LATAM,Brazil,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,2795.40,1,0,0.1084,0.5810,1,693.76,0.0343,false,false
2024-01-22,North America,Canada,Services,Enablement Workshop,Direct,Enterprise,20171.05,6,1,0.0557,0.4979,4,3792.01,0.0602,false,false
2024-01-22,North America,United States,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,12452.24,2,0,0.0970,0.6406,1,2488.13,0.0491,false,false
2024-01-22,North America,United States,Automation Tools,CRM Workflow Pack,Marketplace,SMB,8320.08,30,11,0.0972,0.4884,32,1721.55,0.0469,false,false
2024-01-22,EMEA,United Arab Emirates,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,15221.80,42,12,0.0525,0.5587,37,2741.77,0.0545,false,false
2024-01-22,EMEA,France,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,7964.78,1,0,0.0950,0.6117,1,1880.19,0.0464,false,false
2024-01-22,EMEA,United Arab Emirates,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,6668.99,1,0,0.1116,0.6180,1,1354.07,0.0390,false,false
2024-01-22,APAC,Singapore,Analytics Platform,Forecast Studio,Direct,Enterprise,12246.86,7,1,0.0670,0.5754,5,2337.84,0.0637,false,false
2024-01-22,APAC,India,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,7647.78,1,0,0.0801,0.5621,1,1750.10,0.0476,false,false
2024-01-22,APAC,India,Enterprise Suite,Revenue Intelligence Pro,Marketplace,SMB,5191.88,1,0,0.0964,0.5506,1,1272.01,0.0413,false,false
2024-01-22,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,7912.68,18,2,0.0496,0.5159,13,1205.18,0.0491,false,false
2024-01-22,LATAM,Brazil,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,3332.33,2,1,0.0845,0.5454,2,948.13,0.0343,false,false
2024-01-22,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,3554.90,10,2,0.0948,0.4455,9,649.80,0.0344,false,false
2024-01-23,North America,Canada,Analytics Platform,Forecast Studio,Direct,Mid-Market,18904.59,14,3,0.0493,0.6621,12,3601.56,0.0644,false,false
2024-01-23,North America,Canada,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,11028.07,25,3,0.0867,0.5025,18,2294.28,0.0504,false,false
2024-01-23,North America,Canada,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,8458.59,19,3,0.0950,0.4881,14,1570.44,0.0479,false,false
2024-01-23,EMEA,France,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,14378.32,2,0,0.0569,0.6765,1,2721.28,0.0538,false,false
2024-01-23,EMEA,United Arab Emirates,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,9097.91,6,1,0.0963,0.5569,5,1940.52,0.0455,false,false
2024-01-23,EMEA,Germany,Services,Enablement Workshop,Marketplace,Enterprise,5711.89,2,0,0.1002,0.4177,1,1048.56,0.0406,false,false
2024-01-23,APAC,Japan,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,14767.42,2,0,0.0510,0.6576,1,2521.93,0.0640,false,false
2024-01-23,APAC,India,Automation Tools,Lead Scoring Add-on,Partner,Mid-Market,7241.92,20,5,0.0751,0.4419,18,1820.48,0.0472,false,false
2024-01-23,APAC,Singapore,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,5124.66,11,1,0.1162,0.4058,8,1209.46,0.0463,false,false
2024-01-23,LATAM,Chile,Services,Enablement Workshop,Direct,Enterprise,7911.79,3,0,0.0626,0.4619,2,1259.82,0.0509,false,false
2024-01-23,LATAM,Mexico,Analytics Platform,Forecast Studio,Partner,Mid-Market,4630.62,3,1,0.0945,0.5514,3,853.05,0.0352,false,false
2024-01-23,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,3575.48,8,1,0.1108,0.4436,6,649.27,0.0348,false,false
2024-01-24,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Direct,Mid-Market,18337.40,4,1,0.0493,0.6994,4,3906.03,0.0632,false,false
2024-01-24,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,12542.76,2,0,0.0950,0.6469,1,2597.25,0.0510,false,false
2024-01-24,North America,Canada,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,8977.68,25,5,0.1014,0.5092,22,1726.36,0.0495,false,false
2024-01-24,EMEA,United Arab Emirates,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,15476.68,3,0,0.0712,0.6903,2,2881.66,0.0542,false,false
2024-01-24,EMEA,France,Analytics Platform,Pipeline Analytics,Partner,Enterprise,9308.66,5,1,0.0784,0.5709,4,1878.14,0.0447,false,false
2024-01-24,EMEA,France,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,5697.20,4,1,0.1003,0.5394,4,1229.97,0.0361,false,false
2024-01-24,APAC,Singapore,Analytics Platform,Forecast Studio,Direct,Enterprise,12260.81,7,1,0.0634,0.5614,5,2716.24,0.0631,false,false
2024-01-24,APAC,Singapore,Enterprise Suite,Insight Enterprise Cloud,Partner,SMB,7564.09,2,1,0.0874,0.5865,2,1758.88,0.0482,false,false
2024-01-24,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,5032.90,1,0,0.1126,0.5677,1,1180.72,0.0451,false,false
2024-01-24,LATAM,Mexico,Services,Enablement Workshop,Direct,Enterprise,5365.71,2,0,0.0682,0.4585,1,1242.10,0.0470,false,false
2024-01-24,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Partner,SMB,3767.15,13,5,0.0939,0.4839,14,870.04,0.0377,false,false
2024-01-24,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,2612.04,6,1,0.1069,0.4490,4,559.67,0.0310,false,false
2024-01-25,North America,United States,Analytics Platform,Forecast Studio,Direct,Enterprise,21857.04,12,2,0.0562,0.6591,9,4186.96,0.0611,false,false
2024-01-25,North America,United States,Automation Tools,Lead Scoring Add-on,Partner,SMB,12077.49,43,18,0.0744,0.5045,45,2564.53,0.0516,false,false
2024-01-25,North America,Canada,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,7975.15,5,0,0.1045,0.5662,4,1718.24,0.0516,false,false
2024-01-25,EMEA,France,Automation Tools,CRM Workflow Pack,Direct,Enterprise,12777.04,29,3,0.0656,0.5586,21,2605.91,0.0528,false,false
2024-01-25,EMEA,France,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,8443.11,1,0,0.0811,0.6428,1,1697.91,0.0462,false,false
2024-01-25,EMEA,Germany,Automation Tools,CRM Workflow Pack,Marketplace,SMB,6390.71,23,11,0.0985,0.4517,24,1279.33,0.0407,false,false
2024-01-25,APAC,India,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,10067.23,2,0,0.0623,0.6259,1,2804.36,0.0564,false,false
2024-01-25,APAC,India,Analytics Platform,Forecast Studio,Partner,Enterprise,5878.46,3,0,0.0898,0.5167,2,1434.80,0.0464,false,false
2024-01-25,APAC,Singapore,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,3857.88,11,2,0.1078,0.4303,10,1122.57,0.0449,false,false
2024-01-25,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,7528.20,21,6,0.0612,0.5368,18,1388.93,0.0479,false,false
2024-01-25,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Partner,Mid-Market,4468.21,12,2,0.0904,0.4612,11,835.25,0.0409,false,false
2024-01-25,LATAM,Brazil,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,2904.25,1,0,0.0939,0.6009,1,579.49,0.0359,false,false
2024-01-26,North America,Canada,Automation Tools,CRM Workflow Pack,Direct,Enterprise,20118.47,45,6,0.0695,0.5667,32,3929.85,0.0630,false,false
2024-01-26,North America,United States,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,13211.86,2,0,0.0931,0.6542,1,2334.17,0.0541,false,false
2024-01-26,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Marketplace,SMB,9197.11,2,1,0.1067,0.6390,2,1739.76,0.0489,false,false
2024-01-26,EMEA,Germany,Analytics Platform,Forecast Studio,Direct,Enterprise,14787.90,8,1,0.0491,0.6083,6,2901.93,0.0574,false,false
2024-01-26,EMEA,United Kingdom,Services,Enablement Workshop,Partner,Enterprise,8119.77,3,0,0.0904,0.4309,2,1843.40,0.0402,false,false
2024-01-26,EMEA,France,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,5142.75,1,0,0.1049,0.6141,1,1142.90,0.0386,false,false
2024-01-26,APAC,Australia,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,8989.23,1,0,0.0587,0.6252,1,2566.37,0.0585,false,false
2024-01-26,APAC,Singapore,Automation Tools,CRM Workflow Pack,Partner,Enterprise,7869.30,18,2,0.0864,0.4253,13,1705.58,0.0480,false,false
2024-01-26,APAC,Singapore,Services,Implementation Services,Marketplace,Enterprise,4539.20,1,0,0.1126,0.3540,1,1205.72,0.0448,false,false
2024-01-26,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Direct,Enterprise,7237.81,16,2,0.0481,0.5348,12,1511.30,0.0504,false,false
2024-01-26,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Partner,Mid-Market,4779.22,13,3,0.0791,0.4563,11,988.99,0.0347,false,false
2024-01-26,LATAM,Chile,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,2144.26,5,1,0.1091,0.4641,4,603.75,0.0347,false,false
2024-01-27,North America,United States,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,16323.70,3,0,0.0620,0.7200,2,4109.43,0.0655,false,false
2024-01-27,North America,United States,Automation Tools,CRM Workflow Pack,Partner,Enterprise,10155.77,23,2,0.0875,0.5287,17,2332.15,0.0519,false,false
2024-01-27,North America,United States,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Mid-Market,7554.30,2,0,0.1110,0.6423,2,1775.93,0.0497,false,false
2024-01-27,EMEA,France,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,12826.56,2,0,0.0512,0.7021,1,2504.62,0.0563,false,false
2024-01-27,EMEA,United Kingdom,Automation Tools,Lead Scoring Add-on,Partner,Mid-Market,8215.03,23,5,0.0945,0.4986,20,1736.71,0.0391,false,false
2024-01-27,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,4288.97,1,0,0.0994,0.6224,1,1262.61,0.0372,false,false
2024-01-27,APAC,Australia,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,8370.57,19,2,0.0628,0.5022,14,2373.16,0.0612,false,false
2024-01-27,APAC,India,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,5370.73,1,0,0.0822,0.5904,1,1742.43,0.0507,false,false
